OPERATION_ID,OPERATION_NAME,CITY,place_id,google_rating,review_text,review_rating,match_confidence
1326836,As We Grow Learning Center #2,HOUSTON,ChIJJawOMj_PQIYRw6rbAIGaYg4,4.4,I called to set up a walk through of the facility with Mrs. Green and she was beyond amazing and very informative. She definitely made me feel so comfortable and like I could trust this facility with my daughter. I am looking forward to enrolling her .,5,high_confidence
1326836,As We Grow Learning Center #2,HOUSTON,ChIJJawOMj_PQIYRw6rbAIGaYg4,4.4,"I'm very disappointed with this place. As soon as my son started the first day  I notice that the communication with the person in charge was very bad. Basically no communication at all, but I thought with the teacher in charge of my son is what mattered most.  Well it was worse!  They have this app that doesn't communicate anything and if I didn't ask in person I wouldn't know anything.  I know my son is a handful and that's why I like to have good communication with the person in  charge of him that way I can help in any way possible for him to learn,  but this place has kids that are bullies!  Everyday it was something happening that my son was telling me about this little bully doing to other kids and the teacher always denied things and she was not even there to see!  My husbands first time going to pick up our son from the facility, was allowed to walk out with our son simply by saying his name and since that name was on the list of people to pick him up, they just let him walkout with him.  Never asked for, made s copy of or even looked at his ID to verify that he was who he said he was. Another thing, they take money from the credit card with out your consent.  Last but definitely not least, I stood waiting for a payment receipt and saw two infants cry in their car seat/carrier for at least 5 minutes straight COMPLETELY ANATTENDED!  They were crying when I came in an were still crying when I left.  Completely unacceptable practices and procedures for a child care facility!!! please don't have your kids in this place.",1,high_confidence
1326836,As We Grow Learning Center #2,HOUSTON,ChIJJawOMj_PQIYRw6rbAIGaYg4,4.4,My grand babies have been here for 2yrs and they love going everyday. I like the center because they try to teach the kids not just babysit and they are always making improvements for the good of the kids.,5,high_confidence
98317,Messiah Lutheran Early Childhood,HOUSTON,ChIJJazaHLXAQIYR7Z4bvXg4rl4,3.9,"While I can’t speak to the overall childcare provided, I can speak to how staff treat people during pickup. On multiple occasions when I’ve come in, staff greet the child warmly but completely ignore me — no acknowledgment, eye contact, or basic courtesy. When I have spoken to them, the response has often felt dismissive or accompanied by visible attitude (eye-rolling, short responses, etc.).

For example, today a staff member insisted that the child needed to be brought with a pacifier. I politely explained that I only handle pickup and am not the person who drops him off, as I am just their nanny. but the comment was repeated to me again in a very condescending way.

It may seem like a small thing, but basic professionalism and respect toward the adults responsible for pickup should be standard. A simple greeting and respectful communication would go a long way.",1,medium_confidence
98317,Messiah Lutheran Early Childhood,HOUSTON,ChIJJazaHLXAQIYR7Z4bvXg4rl4,3.9,"Dear Stacey,

I am writing to you because I recently saw the negative report from [Rs90a], and I wanted to reach out immediately to clarify that this was a huge misunderstanding. The comment came from my babysitter, who does not have children of her own and has a biased opinion. While I assume she meant well, her husband is one of my supervisors, and I am so incredibly sorry that my son and your business have been affiliated with those comments.

As an ER nurse, I truly attest to the fact that you and your staff deal with so much—from parents and legalities to the children themselves. I have nothing but respect for Messiah Lutheran. You have been a blessing to my mother and my family, especially while I was hospitalized. Your critical thinking and safety standards exceed all others in the business. You know the difference between a true emergency and a minor bump, and I trust your discernment without a shadow of a doubt.

You are an amazing small business owner who has to jump through so many hoops to stay open, and the fact that you commute two hours a day shows how much you truly love these children. Please know that Dane loves you, my mom loves you, his Dad loves you, Locke loves you, and I am so grateful that you tolerate the ""messy adults"" in our lives while keeping the kids safe and happy.

You deserve praise in the highest regard, and I will do whatever I can to help clear this up. Thank you for your honest, continued support and for being such a vital part of our support group.

Best regards,
Alexandra",5,medium_confidence
98317,Messiah Lutheran Early Childhood,HOUSTON,ChIJJazaHLXAQIYR7Z4bvXg4rl4,3.9,If I could give zero stars I would. Worst customer service I would definitely not recommend this place to anyone I would not trust them with my kids.,1,medium_confidence
94857,Mossrock KinderCare,SAN ANTONIO,ChIJJbboNyheXIYRSWUlZJdzomk,2.7,"Extremely grateful for KinderCare Mossrock! I love every single teacher they treat your kids and yourself like family, so much love for everyone the director and the assistant director are so amazing they are very caring and very supportive I trust this wonderful learning center so much! I am so blessed with coming across with the best place for my kids care 💚💚💚",5,high_confidence
94857,Mossrock KinderCare,SAN ANTONIO,ChIJJbboNyheXIYRSWUlZJdzomk,2.7,The Entire staff are very kind and caring. Ms. Natalie Is wonderful she is just so wonderful. She does a great job with my daughter. my daughter absolutely loves her as do I. She’s A very good teacher and caring person. I can’t express how happy I am that we found KinderCare.,5,high_confidence
94857,Mossrock KinderCare,SAN ANTONIO,ChIJJbboNyheXIYRSWUlZJdzomk,2.7,"My kids started coming to this daycare I believe at the beginning of this year and I absolutely love everyone here. I haven’t had a bad experience ! They’re super helpful , they love the children they do so many activities and make them feel included. Even including the parents as well. My kids have learned so much from coming here and they aren’t going anywhere anytime soon lol . Mrs. Tiffany is literally the best. She’s so involved and invested with the children. Mrs Angie my son absolutely adores her! And Mrs coco in infants literally has been extremely helpful with my son. I highly recommend this daycare for your kids. :)",5,high_confidence
94857,Mossrock KinderCare,SAN ANTONIO,ChIJJbboNyheXIYRSWUlZJdzomk,2.7,"I have had a good experience overall. My child has had an amazing progress. Mrs. Angie is an amazing teacher. She has patience, structure, my son loves her as well.",5,high_confidence
94857,Mossrock KinderCare,SAN ANTONIO,ChIJJbboNyheXIYRSWUlZJdzomk,2.7,lovely daycare . they treat my daughters like family & have helped out so much . plus they have cute little fun family/community activities for the whole family to enjoy,5,high_confidence
1502513,The Learning Corner Academy Inc,HOUSTON,ChIJJeJBCB7NQIYR74bx9UZAW0o,3.0,"I’m not sure how good of a daycare this place is but seeing their van, that I assume they transport kids in, zigzagging through traffic and trying to race ahead of people does not bring a lot of confidence in terms of if I would trust them to watch over my kids. If you are the owner of this business, I advise you to check on how that driver is driving and or install a GPS monitor to not endanger the lives of the kids that you are watching.",1,high_confidence
1137820,RR&B 24hr Daycare,DALLAS,ChIJJeQWI2-QToYR5-C9Yu73mwA,3.6,I have seen Lupe Manson all over every daycare just about.and its the exact same post everywhere. Go and check it out for yourselves you guys a lot of changes have been made for the better. Thank you,4,medium_confidence
1137820,RR&B 24hr Daycare,DALLAS,ChIJJeQWI2-QToYR5-C9Yu73mwA,3.6,I'm looking up all the 24hour daycares in the area and Lupe Manson put the same bad review on all of them. Don't listen to that idiot.,3,medium_confidence
1137820,RR&B 24hr Daycare,DALLAS,ChIJJeQWI2-QToYR5-C9Yu73mwA,3.6,Do anyone knows a good number to this place?,4,medium_confidence
282065,St. Paul's Episcopal Montessori School,SAN ANTONIO,ChIJJxhXSun1XIYRDJYKo0lmfEk,4.4,"Our children have attended St. Paul’s Episcopal Montessori School for the past three years. Our children genuinely look forward to attending school each day. We, both parents and children, could not be happier.

The Montessori philosophy and Episcopalian tradition of education peacefully provide a welcoming, safe, and comfortable environment for children to learn, grow, and thrive. Children are encouraged to pursue work that they find interesting. Teachers then offer related extensions of the subject matter.

The teachers do everything within their reach and beyond for each child. St. Paul’s Montessori teachers specialize in understanding stages of child development and recognizing a child’s period of interest in subject matter. We have noticed that this approach has the effect of promoting independence and confidence.

We have recommended St. Paul’s to family and friends who have been very thankful to become part of this beautiful community.

We would, without hesitation, entrust St. Paul’s to educate our children through high school, given the option.",5,high_confidence
282065,St. Paul's Episcopal Montessori School,SAN ANTONIO,ChIJJxhXSun1XIYRDJYKo0lmfEk,4.4,"St. Paul’s Episcopal Montessori School is an incredible place that develops the whole child not only fully implementing the Montessori Method but also allowing student voice and choice.  The commitment of the administration and teachers to providing a high quality education is evident every year, and I have personally seen this growth over 8 years.  St. Paul’s Montessori School is one of the highest if not the highest recommended school to send children because their success is widely known in the community.  They consistently produce results, and have received a 10 year accreditation because of their great success.  St. Paul’s Episcopal and Montessori School puts ALL children first as they care about the safety, development, preparedness, and success of their students.  This is also evident by the waiting list they have every year because parents want their children to attend this excellent school.",5,high_confidence
282065,St. Paul's Episcopal Montessori School,SAN ANTONIO,ChIJJxhXSun1XIYRDJYKo0lmfEk,4.4,"All three of my children have attended St. Paul's, and I have nothing but positive things to say about the teachers, staff, and school board. The teachers, in particular, are what make this school so special. The combination of the Montessori method and the Episcopal school tradition are a beautiful match for one another.

The negative reviews here are from anti-vaccine groups targeting the school after the school board made the decision to require vaccinations for the safety of our children. This was done in consultation with medical experts and researching the policies of Catholic schools. From a faith perspective, the Episcopal Church does not believe science and religion to be at odds, but different languages to express truth. The decision was made for the safety of the children in our school community.",5,high_confidence
282065,St. Paul's Episcopal Montessori School,SAN ANTONIO,ChIJJxhXSun1XIYRDJYKo0lmfEk,4.4,"Definitely recommended for any parents looking for a school that combines a diverse student body, the student-centered approach of Montessori, and the inclusive Christian ethos of the Episcopal Church. The fine arts programs are excellent.

The negative reviews here seem to be exclusively from an anti-vaccination stand-point, but I'm sure most parents want their children to attend a school where they will be as safe as possible. Requiring that all children be vaccinated against dangerous and potentially fatal diseases is part of ensuring student safety.",5,high_confidence
282065,St. Paul's Episcopal Montessori School,SAN ANTONIO,ChIJJxhXSun1XIYRDJYKo0lmfEk,4.4,"I whole heartedly agree with Bethany Wiggins' comments. We could immediately see a difference in our daughter's demeanor. My daughter's (6 yrs.) social and academic achievements (reading, counting, addition, subtraction, multiplication, geography, sewing, music, art, etc...) have far exceeded her previous Montessori experience here in San Antonio. St. Paul's has a beautiful system of keeping parents involved and informed. Parents and staff are wonderful! The children that attend St. Paul's are phenomenal! There is an underlying level of respect that resonates throughout the school and we love it. Our daughter has just transitioned from Primary (Ms. Norma) to Lower Elementary and already Ms. Blanca understands and knows my child. Communication amongst staff is strong. We highly recommend this school to everyone!",5,high_confidence
1265215,Kids Country Childcare and Learning Center,DALLAS,ChIJJyIe_9IfTIYRb8GWZjvBYyU,4.5,"You know the saying ""don't judge a book by its cover""? This is the definition of that. When i found them, I looked at the state inspections and saw nothing that would deter me from them unlike other more expensive centers nearby .Misty (director) and her team are amazing. My now almost 3-year-old has been going here since she was 7 weeks old and my 1-year-old is now here too. I've never had any problems. She's been so loved and well taken care of. You can tell all the teachers truly care for all the children that come into their care.

Misty is constantly striving to improve the education and enrichment activities for the kids. We love them here.",5,medium_confidence
1265215,Kids Country Childcare and Learning Center,DALLAS,ChIJJyIe_9IfTIYRb8GWZjvBYyU,4.5,I absolutely love this place. They communicate very well. ALWAYS smells cleaning. They're always cleaning. My son's teacher is so nice. Mary & Misty are great!! They go out of their way for me & my son. I feel very comfortable with my son being here. My son loves being here. We've had numerous issues with other day cares.,5,medium_confidence
1265215,Kids Country Childcare and Learning Center,DALLAS,ChIJJyIe_9IfTIYRb8GWZjvBYyU,4.5,"We’re so happy our son is attending Kids Country Child Care Center. Great people working there. The daycare provides nice environment, maintained for safety and clean facility.",5,medium_confidence
1265215,Kids Country Childcare and Learning Center,DALLAS,ChIJJyIe_9IfTIYRb8GWZjvBYyU,4.5,"Im new to Dallas and have toured many daycares and none of them stood out like Kids Country. You can feel the love when you enter the building. They treat everyone that enters like family and I’am happy I found them. My 3 girls love going there.  Mrs. Misty and Mrs Mary are awesome with making sure everything runs perfect.

I love everything about this daycare!",5,medium_confidence
1265215,Kids Country Childcare and Learning Center,DALLAS,ChIJJyIe_9IfTIYRb8GWZjvBYyU,4.5,The staff was really nice and pleasant!! Daycare is clean smell very fresh!! I know my Eight Month Old Grandaughter will be safe and well taking car of!,5,medium_confidence
240836,Genesis Learning Center - Downtown,HOUSTON,ChIJJye5NhO_QIYRmQL0VHv5V0o,4.1,"The owner possesses excellent interpersonal & disciplining skills & is has a very good relationship with the students. My niece loves going to daycare & knowing she's in a wholesome, productive, & protected environment. Wouldn't send her or any other child anywhere else. A+",5,high_confidence
240836,Genesis Learning Center - Downtown,HOUSTON,ChIJJye5NhO_QIYRmQL0VHv5V0o,4.1,They only have about 3-4 students at the location of one student is absent they feel the need to cancel school for the others reason being (i don’t want to drive all the way to work if all the kids aren’t going to be there),1,high_confidence
240836,Genesis Learning Center - Downtown,HOUSTON,ChIJJye5NhO_QIYRmQL0VHv5V0o,4.1,"As I was researching daycares for my 4 month old daughter, I thought I would show interest in Genesis Learning Center Downtown, since I work in the area. First, I called for information and was greeted with a recording and my call was never returned. A month later, I called again and received the same results. I decided to visit the facility and realized that I would search elsewhere for the following reasons, First, the owner was not there and I refuse to enroll my child in a daycare when I can't reach anyone. Secondly, I inquired about daycare information and the flustered employee had no knowledge of fees and etc. Thirdly, she tends to 21 kids alone. Lastly, I didn't get a good vibe. Good Luck!",2,high_confidence
240836,Genesis Learning Center - Downtown,HOUSTON,ChIJJye5NhO_QIYRmQL0VHv5V0o,4.1,My grandsons had a great experience at Genesis.  Ms. Pam and her staff were top notch in the caring for the kids and proving the appropriate academic guidance for their development.  I wouldn't hesitate to recommend Genesis Learning Center to any parents    looking for a great environment for their kids.,5,high_confidence
240836,Genesis Learning Center - Downtown,HOUSTON,ChIJJye5NhO_QIYRmQL0VHv5V0o,4.1,"I loved the teachers and the fellow students.  I have 3 children and they all have been in this sschool for sometime now and i would suggest it to anyone.  My 4 yrs old now knows her city, some states, some countries, and all of her 7 continents.  I am very pleased.",5,high_confidence
108132,Faith Lutheran Child Development Center,AUSTIN,ChIJK0yaW07KRIYRkSwqDLg4ioo,4.6,"Faith Lutheran CDC is a great school with great teachers, and our daughter has made a lot of good friends and learned a lot in her time at the CDC.  She really loves when it's time to go to school!  The staff, parents, and kids are all close-knit and it feels like one big family.  I highly recommend sending your kids here too!",5,high_confidence
108132,Faith Lutheran Child Development Center,AUSTIN,ChIJK0yaW07KRIYRkSwqDLg4ioo,4.6,"We could not ask for a better Childcare Center. Everyone there is so sweet and loves our daughter like their own. Shoutout to Ms Alma, Ms Cristal and Ms Corina for being the best teachers ever! We also really appreciate the photos and updates throughout the day.
Thank you Faith Lutheran for everything you do and helping our baby girl grow!",5,high_confidence
108132,Faith Lutheran Child Development Center,AUSTIN,ChIJK0yaW07KRIYRkSwqDLg4ioo,4.6,"Our family has two children currently enrolled and we have experienced the infant, toddler’s, 2’s, & 3’s. This is a special school. As parents, what we love most is the love and caring the teachers here show towards our children. Our children are flourishing in their growth and development and it’s more than we could have asked or hoped for. I couldn’t recommend this school enough if you are a family looking for a warm, caring, and safe learning environment for your children. We will be exceptionally sad when the time comes to move on.",5,high_confidence
108132,Faith Lutheran Child Development Center,AUSTIN,ChIJK0yaW07KRIYRkSwqDLg4ioo,4.6,"Today I was a substitute at this center and it was the most ridiculous and unwelcome visit! Upon arriving at 8 a.m. on the dot, exactly when my assignment started. I ring the door bell outside of the center to get in. I can see two teachers (Corinna & Christina) in the infant room looking directly at me and I at them. I had my red bag which clearly shows I am a sub. But also why wouldn’t anyone contact someone in the office to see who I am? Nobody came after 12mins & 6 rings. I called my job and let them know what was going on, she said someone did answer and will meet me at the door. I asked to speak to the director, the assistant director came instead. She cut me off and made it seem like it always happens and it wasn’t a big deal. She came back during naptime saying “hey, girl they didn’t let you in because you also came early”…. Basically trying to blame me for her teachers incompetence. I then told her my scheduled time was 8a.m. and regardless I shouldn’t had been treated that way. What was Crazy was that another teacher was treated the same way on her first few days when starting there. So what is it? Our skin color? Our hair? Our clothes?
It’s sad this place is actually a church!",1,high_confidence
108132,Faith Lutheran Child Development Center,AUSTIN,ChIJK0yaW07KRIYRkSwqDLg4ioo,4.6,We are so lucky that we found FLCDC for our infant son in our neighborhood. The staff is amazing and our son is thriving.,5,high_confidence
237266,Just Kids! Christian Learning Center & Child Care,SAN ANTONIO,ChIJK4b8gRdhXIYRMkLweGiJsno,4.5,"I’m writing this review so other parents are aware of how concerns are handled.
After picking up my child, I noticed multiple fingernail scratches on his arm. I brought this to the daycare’s attention and was told an investigation would be done. During that conversation, the manager responded with, “I don’t think Martha would do that,” which felt dismissive and prematurely defensive rather than neutral and professional.
The investigation ended up taking about a month but still continuous, and during that time there was little to no follow-up or communication provided to me. Because of this, I informed them that I was not comfortable submitting payment until the investigation was completed, which I felt was reasonable given the lack of updates and documentation.
Instead of completing the investigation or communicating further, the owner responded by terminating my child’s care altogether. The original concern was never fully addressed, and the situation escalated unnecessarily with an emotional response.
I was simply asking for accountability and clear communication. Parents should not feel dismissed or penalized for advocating for their child or asking questions when something doesn’t sit right. My son attended this daycare for 3mo, I will admit there are a few gems here, the receptionist Emily and Samantha. My son loveed Samantha and I seen most kids gravitate towards her also.",2,medium_confidence
237266,Just Kids! Christian Learning Center & Child Care,SAN ANTONIO,ChIJK4b8gRdhXIYRMkLweGiJsno,4.5,"We absolutely loved JUST KIDS Olmos. We recently moved to the same program but different location due to distance. I wanted to stay but it was the best decision for my family of five with me just having a newborn. I loved how they had activities at the daycare and parents were allowed to come. Me and my husband really gained trust with their teachers and the staffing with that also. Just kidz Olmos has been great to my 2 year old, she cried and threw tantrums almost every morning but after I looked on the camera she was having a good time. My 1 year old always running to class to go learn. I know they will truly miss their teachers. This place is amazing and gave me peace knowing my little ones were being cared for properly. Thank you JUST KIDS !!!",5,medium_confidence
237266,Just Kids! Christian Learning Center & Child Care,SAN ANTONIO,ChIJK4b8gRdhXIYRMkLweGiJsno,4.5,"UPDATE: As of 5.22.25 - I continue to give praise to just kids. My daughter is still coming to this center, but we are now part-time so drop offs have been a tad on the hard side however, I will say the teachers to amazing to calm my daughter down after drop off. They reassure her that everything will be OK and within minutes as I watch her on the cameras, she’s back to normal playing, laughing and smiling being her true self. I absolutely appreciate the team there just kids and just wanted to update. Thank you so much.

This place is so great and I’m very very appreciative of Just Kids here by olmos. They take good care of my daughter. Give her love praise her and make me feel very secure that she will be taken cared of. Even on tough times or situations that involve getting hurt, being hit or any difficult situations they are responsive and assuring that they will stay on top of it and be sure to stay in contact. My daughter is well taken cared of and it pleases my working heart. PLUS I can monitor her with the cameras so that a huge plus.",5,medium_confidence
237266,Just Kids! Christian Learning Center & Child Care,SAN ANTONIO,ChIJK4b8gRdhXIYRMkLweGiJsno,4.5,"This location is the best! The teachers are very loving towards both my boys. My 3 year old was potty trained in 2 weeks because of Ms. Caryn. Their learning syllabus is high reaching for the age group and my child is always stimulated.  During the summer they have water days on Thursday’s. With my son terrified of water, they are helping me get him use to it. I honestly think they think my boys are there’s. They treat you like family and they go above and beyond there daily duties! Highly recommend this place. Trust them 100% with my children!!

Never moving locations again!!",5,medium_confidence
237266,Just Kids! Christian Learning Center & Child Care,SAN ANTONIO,ChIJK4b8gRdhXIYRMkLweGiJsno,4.5,"My kids been here for a year and I wouldnt change their daycare for nothing in the world.. great teachers there they’ve taught my kids about God and manners! They are so great with my autistic son as well, lots of patience understanding and also took the extra miles to ask plenty of questions to really learn and understand him fully.. the cameras are a plus you get to look in to see how your kids are & they always have fun activities for the kids to do! best daycare choice I’ve made for my kids.",5,medium_confidence
1238340,Imagination Child Development Center 1,SAN ANTONIO,ChIJK5ZWiwz4XIYRzcmOFIVx81Q,4.8,"The building is nice , however I had put my 6 month old baby in. And unfortunately he cried all day, they failed to report it to me, until the end of the day. His eyes were so red from crying and his face was swollen. So many babies were crying, and I don't think they were able to keep up with so many little babies. I tried taking him back a 2nd time just for 4 hours and when I came in I found him crying in the crib by himself non stop. The teachers knew, and didn't bother to carry him and sooth him. Him along with a few other babies were crying. I feel like they just see  them as a paycheck and nothing else. I understand you cannot always be carrying one baby. But the proper protocol is carrying for a bit to sooth them.  And for paying almost 300$ a week I was expecting a better service.",1,high_confidence
1238340,Imagination Child Development Center 1,SAN ANTONIO,ChIJK5ZWiwz4XIYRzcmOFIVx81Q,4.8,"The staff go above and beyond to create a loving and engaging environment that makes my little one feel safe and happy. I appreciate their transparency, communication, and dedication to providing excellent care.

As a first time mom, i was affraid to leave my baby in the child care, but I found this excellent childcare.Thank you for taking care my child with love.

More than thankful with Asia, Miriam, Alma, Daxmaris, and all the management staff.",5,high_confidence
1238340,Imagination Child Development Center 1,SAN ANTONIO,ChIJK5ZWiwz4XIYRzcmOFIVx81Q,4.8,"I love this daycare, my son has thrived so much from being there his teacher is a miracle worker. She potty trained him within a week!!!. she also Teaches him Spanish!!!,I love that I can see what my child is doing or has done through the app",5,high_confidence
1238340,Imagination Child Development Center 1,SAN ANTONIO,ChIJK5ZWiwz4XIYRzcmOFIVx81Q,4.8,"My son attended here from 3 months to almost 2 years old. We loved every phase, every teacher was been so sweet. He learned so much in his time there, he often shocked us with things he had learned. We removed him just because we had to find something better suited for our current situation, but I would have kept him there if I could!",5,high_confidence
1238340,Imagination Child Development Center 1,SAN ANTONIO,ChIJK5ZWiwz4XIYRzcmOFIVx81Q,4.8,"I was super nervous about daycare when I first took my baby. Id heard so many horrible stories. A friend of mine suggested Imagination Child Development and her baby was enrolled.  I have been so happy. They have an app to see how your baby has been, the staff is all so friendly and patient and my baby loved her teachers and friends. We're moving and I can only hope to find a place comparable.
We will miss everyone ",5,high_confidence
1257122,The Foshee Family House of Tiny Treasures,HOUSTON,ChIJK5uEuA6_QIYRSBfzVx-gvEU,4.2,"Best place I've ever taken any of my children to. They actually learn so much and do so many interactive activities. The staff are always genuinely kind . It's amazing what they do, I wish I could do more for them!",5,medium_confidence
1257122,The Foshee Family House of Tiny Treasures,HOUSTON,ChIJK5uEuA6_QIYRSBfzVx-gvEU,4.2,"By far one of the best childcares I have ever encountered. Not only are they here for our children, but they are here for the parents as well. I have been getting blessed so much because of this place and have been getting
back on my feet. My son loves it here and soon my daughter will be attending as well. The teachers are caring, PROFESSIONAL and authentic and IMMACULATE in what they do with and for the kids there. My son is always happy and has matured soooo much. Thank you House of Tiny Treasures!",5,medium_confidence
1257122,The Foshee Family House of Tiny Treasures,HOUSTON,ChIJK5uEuA6_QIYRSBfzVx-gvEU,4.2,"My children attended this school for years. After a recent change in administration my child was berated, disrespected and a victim of aggravated assault under the “watchful” eye of the faculty on multiple occasions. Not only was the issue not properly addressed or documented, the school made false allegations to CPS because I stood up for my child. My toddler was interrogated without my
knowledge. My toddler came home and informed me that she was interrogated. I spoke with the administration about it and received the runaround. They don’t have a school nurse yet diagnosed my children with a disease. DO NOT enroll your children here. The faculty does not care about your children, they use your children for government funding, and they do not communicate issues with the parents at all. There is no accountability within the administration and they know no bounds at all. They allow sick children to attend school and return to school without medical clearance. DO NOT RECOMMEND!!!",1,medium_confidence
1257122,The Foshee Family House of Tiny Treasures,HOUSTON,ChIJK5uEuA6_QIYRSBfzVx-gvEU,4.2,After my son attended this school for two years and has transferred to public school he’s only able to identify basic words. I really suggest the school should change the learning curriculum. I wanted to bring my daughter but I would rather her actually learn than play all day like a daycare. The school also doesn’t allow colorful images to be posted on the walls and let’s the kids choose what they want to learn from their “environment”. Best thing I did was remove my child.,1,medium_confidence
1257122,The Foshee Family House of Tiny Treasures,HOUSTON,ChIJK5uEuA6_QIYRSBfzVx-gvEU,4.2,"I love the great involvement and interactions with kids. The great level of daily creative activities, adventures of exploring new opportunities, teaching kids self care, independence, responsibility, critical thinking, constructive learning to build strong character, healthy effective ways of living and learning, value quality time with family, foster communication, resilience as they grow, sharing is caring, integrity, establish daily routines, regulate emotions, manage behaviors, play participation, potty training, sleep, nutrition, feeding, essential practical positive skills, encouraging structure, effectively exploring possibilities in personality as a leader, staying motivated, working with confidence to experience and express different style and techniques. I appreciate the all the successful achievements and accomplishments of aiming high toward helping them grow plan and reach their goals for becoming strong stone steppers in the near future.",5,medium_confidence
1152648,United Kidz Academy San Antonio,SAN ANTONIO,ChIJK9MTUuBDXIYRPYwWRvpeRHw,3.0,"We've been sending our two little ones here since July and we have nothing but positive things to say about the daycare and staff. They're always communicating with us, positive and have helped potty train our 3 year old. My kids love going here and love their teachers. Both kids have made friends and come home everyday with something new they've learned.",5,medium_confidence
1152648,United Kidz Academy San Antonio,SAN ANTONIO,ChIJK9MTUuBDXIYRPYwWRvpeRHw,3.0,"HORRIBLE people here , they call to harass while you’re at work for a payment you have no idea you owe. On top of the crazy attitude not even mature enough to act right. My children always complained they didn’t watch them. Then they terminate for the “no communication” when they only reached out for two days after they said they wouldn’t get my kids until payment was made. Avoid this daycare at all costs . I asked for corporate number and that wasn’t even given .",1,medium_confidence
1152648,United Kidz Academy San Antonio,SAN ANTONIO,ChIJK9MTUuBDXIYRPYwWRvpeRHw,3.0,"My youngest has attended this daycare for the last 2 years. Incant explain what a blessing it has been! He has grown so much under their care. He loves every teacher he has had.
They also have drop -in services I have used when I need to drop my older kids.
I see some negative reviews, but I have never had any of those experiences!",5,medium_confidence
1152648,United Kidz Academy San Antonio,SAN ANTONIO,ChIJK9MTUuBDXIYRPYwWRvpeRHw,3.0,My son attended this facility years ago and I had a similar experience as another parent on here. My child often had bruises and the facility would claim they reviewed the cameras and would claim they were either old (determined by their owner/nurse practitioner) or did not occur here. My child would cry and tremble as soon as we would drive near this place. This was my first child so I thought this was just separation anxiety but soon realized something must have been very wrong here because when my son was pulled out from here and attended his new daycare he loved it.,1,medium_confidence
1152648,United Kidz Academy San Antonio,SAN ANTONIO,ChIJK9MTUuBDXIYRPYwWRvpeRHw,3.0,"My daughter was only there 3 weeks and from her first day there it was already bad! My 8 MO had never been in daycare so I knew the risks of her getting sick. The first day I watched her teacher mimic a baby cry while feeding them, and allowed my daughter to cry and cry and not even comfort her or make her feel comfortable on her first day. The teachers have no sympathy for the babies and they have their favorites.

Her teacher did not ONCE wash her hands after every diaper change or even wipe down the changing station. She would change babies back to back. My daughter got the Norovirus within 3 days there, and although it might not have been due to this, it could’ve been prevented if it was.
They allow babies to take full on hour or more naps in the swings or bouncers, not even monitoring them. When I asked if that was allowed per licensing since they like to bring it up all the time, Jennifer the assistant director stayed quiet and just said she would have them move my baby to the crib.
On her last week there, my daughter was crying after a feeding and her teacher picked her up Aggressively, holding her in one arm, then swung her again aggressively into the swing, turned it on and left her there. No comfort or nothing. They never took time to comfort my baby to help her transition her to feel Okay at a daycare. So if it’s your baby’s first time at daycare, DON’T bring them here.
One of the older babies would hit and pull other kids hair and they didn’t stop it or take action. I watched a teacher stay sitting on the floor clearly able to see right in front of her that this baby was pulling my daughters hair and grabbing her trying to get her to fall on the floor. And just SAT there.
Overall, I had a terrible experience at United Kidz. I didn’t want to be the parent always calling to tell them what they’re doing wrong. They had a training the next day I told them about her getting really Sick & in the hospital her first week there. BUT they still wouldn’t wash their hands after every diaper change. Sometimes it was done, sometimes it wasn’t. When I would raise concerns for what they were doing, no sympathy, explanation Or apology was given. Just an “okay I’ll let them know”.
The only person that truly showed empathy was the director Shannon. On my daughters last day, when she was getting picked up, Jennifer walked into her class and started DANCING when she told them my child was getting picked up. I would not recommend this daycare to anyone. It is unsafe and unsanitary.",1,medium_confidence
1303837,Life Time Kids Camp,FORT WORTH,ChIJK9XepQzZTYYRJI5LEx7dHW8,4.4,"I would love to give this place 5 stars, but the lack of outdoor lap pool cleanliness is inexcusable.  If you can keep the indoor pools clean, I suppose you could keep the outdoor pools clean.",3,medium_confidence
1303837,Life Time Kids Camp,FORT WORTH,ChIJK9XepQzZTYYRJI5LEx7dHW8,4.4,"It’s really frustrating to be paying $345 a month and consistently finding all the squat racks occupied every time I come in. What’s even more upsetting is going to the racks by the window 30 minutes before class starts, only to have trainers—specifically Cody—ask people to leave. Members should be able to use the equipment up until class actually begins, especially at this price point. I hope management addresses this issue with the trainers, because it doesn’t feel fair to paying members who are simply trying to use the facilities.",1,medium_confidence
1303837,Life Time Kids Camp,FORT WORTH,ChIJK9XepQzZTYYRJI5LEx7dHW8,4.4,"Although I've only signed up as an individual, I still find that this Life Time provides a lot of value. This location is very clean and all the weight lifting equipment is functional and available. The staff is also very attentive and friendly. They were able to answer any questions I had to my satisfaction.

If you're only into body building Life Time Fitness may not provide the best value for your needs. Otherwise, I strongly recommend this location.",5,medium_confidence
